331002010102   500103  5000104  8000105 10000106 10000107   500108  8000109  500
341102010102    50103  1000104  1000105  1000106  1000107    00108   500109   50
341102020110   900111   500112   750113   500114    00115   500116   500117    0
341102030118   500203   500204   800205   500206  1000207    00208   500209    0
341102040210    00211   500212   500213   500214   300215   300216  1000217   30
341102050218    00304    00305    00306    00307   500308    00309   500310    0
341102060311    00312   500313   300314    00315   300316   500317  1000318    0
341102070405    00406    00407   300408    00409   500410    00411    00412   30
341102080413   300414   300415   300416   500417   900418    00506    00507   90
341102090508    00509   900510    00511    00512   300513   300514    00515   30
341102100516   500517  1000518    00607   900608    00609   900610   500611   10
341102110612   300613   500614   300615   300616   800617   900618    00708   50
341102120709    00710   500711   500712   500713   300714   300715   500716   75
341102130717    00718   500809   500810    00811    00812   100813   100814   20
341102140815    00816    00817   700818   300910   750911   300912   300913   40
341102150914   300915   300916    00917    00918   301011    01012    01013    0
341102161014    01015    01016   401017   401018    01112   251113   251114   30
341102171115   251116   851117   901118    01213   301214   301215   401216   50
341102181217   401218   351314    01315   301316   801317   401318   201415   25
341102191416   401417   351418   251516   501517   751518   351617   201618  100
341102201718   75
34110221 1999999111 4308810 301212332333311 1 1 8 39999999999999999322
341103010102   100103   800104   800105   900106   900107    50108    50109   70
341103020110   700111   500112   200113   800114   200115   800116   900117   70
341103030118    20203   900204   900205   900206   900207    50208   200209   20
341103040210   900211   200212   200213   700214   700215   700216   700217   30
341103050218   200304    50305    50306   300307   900308   200309    50310    5
341103060311   900312   900313   100314   100315   100316   100317   300318   70
341103070405    50406    50407   700408   100409   200410   300411   200412   10
341103080413   200414   300415   300416   400417   200418   100506   100507   90
341103090508   200509   500510   300511   400512   300513   100514   200515    5
341103100516   200517   150518   200607   300608   400609   500610   300611   10
341103110612   200613   300614   400615   300616   100617   300618   100708   40
341103120709   900710   700711   300712   400713   300714   200715   600716   10
341103130717   200718   400809    50810   200811   300812   100813   150814   20
341103140815   150816   600817   300818   400910   300911   200912   150913   20
341103150914   600915   200916   300917    50918   151011   201012   301013   10
341103161014   101015   151016   301017   401018    51112   151113   151114   30
341103171115   401116   501117   101118    51213   101214   171215   901216   15
341103181217   101218   501314   701315   301316   401317    91318   101415   15
341103191416   301417   401418   501516   101517   901518   101617    51618   15
341103201718   70
34110321 7 99999111 4308814 201132434333312 2 514 79999999999999999342
341104010102    00103  1000104   500105   800106   800107    00108  1000109   20
341104020110   200111   200112    00113   500114   300115   300116   500117    0
341104030118   500203  1000204   700205   800206   800207    00208  1000209   20
341104040210  1000211   500212   200213   500214   500215   500216   500217   20
341104050218   500304   200305   200306   200307   500308   100309   300310   20
341104060311   300312  1000313   200314   200315   200316   100317  1000318  100
341104070405    00406    00407  1000408   500409  1000410    00411   500412   90
341104080413   500414   500415   600416   700417   700418    00506    00507  100
341104090508   100509  1000510    00511   500512   900513   800514   700515   50
341104100516   900517   800518    00607  1000608   600609  1000610   500611   50
341104110612   600613   600614   600615   700616   700617   800618    00708  100
341104120709   100710  1000711   500712   500713   500714   500715   500716   50
341104130717   500718   800809   200810   500811   500812   600813   600814   60
341104140815   500816   200817   900818  1000910  1000911   900912   500913   50
341104150914   700915   700916   100917   200918  1001011   401012   701013   60
341104161014   501015   401016   901017   701018    01112   801113   701114   50
341104171115   401116  1001117   901118   201213   301214   301215   301216  100
341104181217   101218  1001314   301315   201316   701317   401318   201415   30
341104191416   401417   701418   301516   601517   701518   501617  1001618  100
341104201718   90
34110421 1 29999111 4298816 201522544333211999999999999999999999999312
341105010102   300103  2000104  1000105  2000106  1000107   200108  2000109  100
341105020110  1000111  1000112   750113  2000114  2000115  2000116   500117   50
341105030118   400203  2000204   750205  1000206  1000207    00208  2000209  100
341105040210    00211   500212   500213  2000214   500215  2000216   500217   50
341105050218   400304    00305    00306    00307  1000308    00309   500310    0
341105060311    00312   500313    00314  1000315    00316  1000317  1000318  200
341105070405    00406    00407  1000408    00409   500410    00411    00412   50
341105080413   250414   500415   500416   500417   500418   250506    00507  100
341105090508    00509  1000510    00511   250512   500513   250514   250515   25
341105100516   500517   500518   500607  1000608    00609  1000610   750611   50
341105110612   500613   250614   250615   250616   500617   500618    00708   50
341105120709   500710  1000711   750712   500713  1000714  1000715  1000716   50
341105130717   250718   250809    00810    00811   250812   750813   750814   75
341105140815  1000816   750817   750818   250910   500911   500912   750913  100
341105150914  1000915  1000916   500917   500918  1001011    01012   251013   25
341105161014   251015   251016   251017   251018   501112   101113   351114   10
341105171115   501116   251117   101118   501213   501214   101215   101216   10
341105181217    01218  1001314    01315    01316   301317   751318   501415    0
341105191416   501417   501418   751516   501517   501518   501617   101618   50
341105201718   50
34110521 1 91599111 5 28812 241211263113111 22332 29999999999999999311
341106010102   500103  1100104  1250105  1300106   750107   400108  1200109   25
341106020110  1200111   500112  1100113   500114   500115   500116   500117   75
341106030118  1500203  1100204   750205  1050206   550207   100208   800209  100
341106040210   800211   800212   800213   400214   750215   750216   750217   90
341106050218  1100304   500305   500306   500307   750308   100309   800310   10
341106060311   500312  1000313   600314   500315   750316   500317  1010318   55
341106070405   100406   100407   500408   100409   500410   100411   800412   80
341106080413   700414   500415   700416   900417   900418   400506   200507   80
341106090508   250509   800510   250511   400512   600513   600514   500515   70
341106100516   800517  1000518   200607   600608   100609   100610    50611   60
341106110612   500613   700614   550615   700616   700617   800618   250708   80
341106120709   100710   250711   900712   800713   100714   500715   800716   80
341106130717   400718   500809   700810   250811   400812   900813   450814   55
341106140815   600816   400817   800818   600910   300911   800912   600913   50
341106150914   600915   600916   400917   300918   501011   401012   401013   50
341106161014   401015   501016   601017   801018   251112   751113  1201114   80
341106171115   401116  1101117  1201118   901213   801214   601215   601216   60
341106181217   551218  1001314   601315   651316   251317   991318    01415   60
341106191416   451417   601418   251516   301517   801518   401617   501618   99
341106201718  100
34110621 5999999112 5 28814 231432361133311 82130 29999999999999999222
341107010102   100103  1000104   500105  1000106  1000107   500108  1000109   80
341107020110  1000111   500112   100113   500114   300115   300116   100117   30
341107030118   500203   800204   800205   200206   200207   800208   800209  100
341107040210   800211   300212   100213   500214   200215   100216   200217   10
341107050218   300304   400305   500306   500307   200308   300309  1000310   10
341107060311  1000312  1000313   800314   800315   800316   500317  1000318   30
341107070405   100406   100407   300408   100409  1000410   800411   500412   80
341107080413   800414   800415   800416   800417   800418   800506   100507  100
341107090508   100509  1000510   100511   600512   800513   800514   800515   60
341107100516   900517   900518   200607  1000608   100609  1000610   100611   10
341107110612   900613   900614   800615   800616   800617   800618   800708  100
341107120709   300710   300711   500712   100713   300714   300715   300716   30
341107130717   900718   800809   200810   200811   800812  1000813   100814   30
341107140815   300816   100817  1000818   100910   700911   900912   200913   30
341107150914   800915   800916   400917   400918   501011   301012   501013   20
341107161014   201015   201016   201017   401018   201112   901113   901114   80
341107171115   701116  1001117   901118   801213   201214   801215   801216   10
341107181217   201218   701314   201315   101316   201317   301318   801415   10
341107191416   201417   101418   201516   501517   501518   101617   801618   80
341107201718   90
3411072113999999111 5 78812 171211262233321 1 1 8 99999999999999999412
341108010102    00103  1000104   500105   500106  2000107    00108  5000109  100
341108020110    00111   500112  1000113  1000114  2000115  1000116   500117    0
341108030118   200203  5000204  1000205  2000206  1000207    00208  5000209  100
341108040210    00211   500212  1000213  1000214  1000215   500216    00217    0
341108050218    00304    00305    00306    00307  2000308   500309  1000310    0
341108060311  1000312   500313   500314   500315  1000316  2000317  2000318  500
341108070405    00406    00407  1000408    00409  5000410    00411  1000412   50
341108080413   500414   500415   500416  1000417  1000418   500506    00507  200
341108090508    00509  5000510    00511   500512   500513   500514   500515    0
341108100516  1000517  1000518  1000607  2000608    00609  5000610   500611  100
341108110612  1000613  1000614  2000615   500616  2000617  2000618   500708  200
341108120709   500710  1000711   250712   250713   500714  1000715  1000716   25
341108130717    00718    00809    00810    00811  1000812  1000813   500814   50
341108140815   500816  1000817   500818  1000910  5000911   500912  1000913  200
341108150914  2000915 10000916    00917   500918   501011    01012    01013    0
341108161014    01015    01016   501017    01018    01112    01113   501114   50
341108171115  1001116   251117   251118   501213    01214    01215    01216   25
341108181217   501218   251314    01315    01316   251317   251318  1001415    0
341108191416   251417   251418  1001516   501517  1001518  1001617    01618   25
341108201718   25
34110821 1 92199111 5 38812 201242425523311 1 1 8 49999999999999999321
341109010102  2000103  2000104  2000105  2000106  3000107    00108  3000109  200
341109020110  2000111  2000112  2000113  2000114  2000115  2000116  2000117  150
341109030118    00203  1000204  2000205  2000206  2000207    00208  3000209    0
341109040210  2000211  1500212  1500213  2000214  2000215  2000216  2000217  200
341109050218  1000304  2000305  2500306  2500307  1500308  2500309  1000310  200
341109060311  1500312  1500313  1500314  1000315  1500316  1500317  1500318  150
341109070405  2000406  2000407  1500408  1000409  1000410  1000411  1000412  150
341109080413  2000414  2000415  2000416  1000417  1500418  2000506  2000507  250
341109090508  2000509  2000510  2000511  2000512  1000513  2000514  2000515  200
341109100516  1500517  1500518  2000607  2000608  2000609  2000610  2000611  200
341109110612  2000613  2000614  2000615  2000616  1500617  1500618  2000708  200
341109120709    00710  2000711  2000712  1500713  2000714  2000715  2000716  100
341109130717  2000718  2000809  2000810  2500811  2500812  2000813  2500814  250
341109140815  2500816  2500817  2500818  2000910  2500911  2000912  2000913  200
341109150914  2000915  2000916  1500917  2000918  2001011  2001012  2001013  250
341109161014  2501015  2501016  2501017  2001018  2001112  2001113  2001114  200
341109171115  2001116  2001117  2001118  2501213  2501214  2001215  2001216  250
341109181217  2501218  2001314  2501315  2501316  2501317  2501318  2001415  200
341109191416  2001417  2001418  2501516  2501517  2501518  2501617  2501618  250
341109201718  200
34110921 6999999112 5 78811 181132634433221 1 2 1 19999999999999999312
341110010102   100103  1000104  2000105  3000106  2000107    00108 10000109  100
341110020110  1000111  2000112  1000113  3000114  3000115  2000116  2000117  150
341110030118   500203  3000204  2000205  3000206  2000207    00208  2000209  100
341110040210  1000211   500212  1000213  1000214  1000215   500216  1000217   50
341110050218   500304  1000305  1000306  1000307  2000308    00309  1000310    0
341110060311  2000312  1000313    00314    00315  1000316  1000317  2500318 1000
341110070405    00406    00407  1000408    00409  1000410   100411  2000412  100
341110080413  1000414  1000415  2000416  1000417  1500418    00506    00507  200
341110090508    00509  1000510    00511  1000512  1000513   500514   500515   50
341110100516   500517   500518    00607  1000608    00609  1000610   500611   50
341110110612   500613   500614   500615  1000616  1000617   750618  1000708  200
341110120709  1000710  2000711  1000712  1000713  2000714  2000715  1500716  150
341110130717  1000718  1000809  2000810  3000811  1500812  1500813  1000814   50
341110140815  1500816  1500817  2000818  4000910  1000911  1000912  1000913  100
341110150914  1000915  1500916   500917   500918   501011   501012   751013  100
341110161014   501015  1001016   501017   751018   751112  1001113  2001114  150
341110171115  1001116  1001117   501118   501213    01214   501215   751216  100
341110181217   551218  1001314   501315  1001316  1001317  2001318  2001415  150
341110191416   751417  2001418  2001516  1501517  1001518  1001617  2001618  300
341110201718   55
3411102115999999111 5 68816 261225335213211 2 514 79999999999999999311
341111010102  1500103  3000104  5000105  5000106  5000107   500108  3000109  150
341111020110   500111  1500112  1000113  2000114  3000115  2000116  1000117   75
341111030118    00203  2000204  2000205  4000206  5000207   500208  2500209  100
341111040210  1000211  1000212   750213  1250214  1250215   750216   500217   50
341111050218    00304    00305   250306   500307  4000308  1500309  4000310  100
341111060311  4000312  4000313  1500314  2500315  4000316  1000317  1500318  500
341111070405   750406    00407  2000408   250409  4000410  3000411   250412   75
341111080413  1000414  1500415   750416   500417   500418   250506    00507  350
341111090508   250509  4000510  1500511  1000512  1500513  2000514   750515  250
341111100516  2500517  2500518  1500607  5000608   500609  4000610  1000611  175
341111110612  2500613  2500614  1500615  2500616  4000617  4000618   500708  400
341111120709  1000710  1000711   750712   750713  1000714  1250715   750716   50
341111130717   500718    00809   500810   250811   750812  1750813  1000814  100
341111140815  2500816  4000817  4000818  4000910   500911  2000912  1000913  150
341111150914  2000915  2000916   750917   750918  2001011   751012  1001013  200
341111161014  2001015  1001016   501017   751018   251112  1501113  2501114  100
341111171115  2001116  3501117  3501118  1001213  2001214  2751215  1001216  250
341111181217  3001218  2001314  3001315  3001316  3501317  3251318  2501415  250
341111191416  4001417  4001418  2751516  2501517  2251518  1001617    01618   75
341111201718   75
34111121 1 7 912111 5 68811 261621531133211 9 817 19999999999999999341
341112010102    00103  2000104  1000105  1000106  2000107    00108  2000109  100
341112020110    00111  1000112  1000113  1000114  1000115  1000116  1000117  100
341112030118  1000203  2000204  1000205  1000206  1000207    00208  2000209  100
341112040210  1000211    00212  1000213  1000214    00215    00216  1000217  100
341112050218    00304  1000305  1000306  1000307  2000308  1000309  1000310  100
341112060311    00312    00313    00314    00315  1000316  1000317  1000318  200
341112070405  1000406    00407  1000408    00409  1000410    00411    00412    0
341112080413  1000414    00415    00416  1000417  1000418    00506    00507    0
341112090508    00509  1000510    00511    00512    00513    00514    00515    0
341112100516  1000517  1000518    00607    00608    00609  2000610  1000611  100
341112110612  1000613  1000614  1000615  1000616  1000617  1000618  1000708  100
341112120709  1000710    00711    00712    00713  1000714    00715    00716  100
341112130717    00718    00809    00810    00811    00812    00813    00814    0
341112140815  1000816  1000817    00818  1000910  1000911    00912    00913    0
341112150914    00915  1000916  1000917    00918  1001011    01012    01013  100
341112161014    01015    01016  1001017  1001018    01112  1001113  2001114    0
341112171115  2001116  1001117  2001118    01213  1001214    01215  1001216  100
341112181217  1001218    01314  2001315  1001316  1001317  1001318  2001415  200
341112191416  2001417  2001418    01516  2001517  2001518  1001617  1001618  100
341112201718  100
34111221 1 2 911111 5 68812 201244522222211 8 716 19999999999999999412
341113010102   200103   500104   500105   500106   400107   800108   350109   20
341113020110     0111  1000112  1000113   400114  1000115  1000116   350117   20
341113030118   200203   500204   500205   500206   400207   800208   300209   20
341113040210   500211  1000212  1000213   400214  1000215  1000216   350217   20
341113050218   200304   500305   500306   500307   800308   300309   400310   40
341113060311  1000312  1000313   400314  1000315  1000316   400317   200318   80
341113070405   400406   400407   800408   300409   800410   700411  1000412  100
341113080413   300414  1000415  1000416   550417   400418   300506   500507   70
341113090508   600509   350510   350511  1000512  1000513   350514  1000515  100
341113100516   700517   400518   300607   350608   500609   200610   400611   20
341113110612  1000613   400614  1000615  1000616   550617   400618   400708   40
341113120709   300710   300711  1000712  1000713   600714  1000715  1000716   70
341113130717   200718   200809   300810   500811  1000812  1000813   400814   20
341113140815   400816   200817   500818  1000910   100911   700912   500913   70
341113150914   400915   400916  1000917   500918   201011  1001012   901013   70
341113161014   401015   701016   301017   301018   101112   701113   701114   50
341113171115  1001116   301117   301118  1001213   301214  1001215  1001216   30
341113181217   501218  1001314   501315   301316   501317   301318   451415  100
341113191416   401417   601418  1001516   301517   301518  1001617   211618   44
341113201718   30
34111321 5 61799111 5 58812 451163656633311 22332 19999999999999999211
341114010102    50103   750104   500105   500106   500107   100108   750109   75
341114020110   500111   600112   450113   650114   300115   250116   600117   25
341114030118    50203   200204   150205   150206   150207   100208   500209   75
341114040210   150211   200212   250213   550214   400215   550216   600217   20
341114050218   150304   200305   200306   200307   750308   750309   600310   40
341114060311   150312   750313   200314   750315   500316   150317   800318   75
341114070405    50406    50407   500408   100409   600410   500411   150412   55
341114080413   500414   650415   650416   650417   550418    50506    50507   75
341114090508    50509   750510   150511   150512   350513   400514   450515   40
341114100516   750517   750518    50607   300608    50609   750610   300611   30
341114110612   650613   650614   650615   650616   750617   750618   100708   75
341114120709   650710   650711   650712   350713   450714   200715   300716   65
341114130717   200718   100809   500810   150811   300812   600813   400814   60
341114140815   600816   300817   700818   750910   100911   750912   500913   50
341114150914   600915   600916   150917   500918   501011   201012   301013   30
341114161014   301015   301016   301017   401018   101112   751113   751114   75
341114171115   751116   751117   751118   151213   601214   301215   301216   75
341114181217   201218   151314   501315   451316   451317   351318   151415   10
341114191416   401417   301418   151516   751517   401518   501617   801618   75
341114201718   20
3411142110152199111 5 68811 201231341233212 22332 19999999999999999312
342115010102   750103  1000104  1000105  1000106  1000107  1000108  1000109   75
342115020110  1000111  1000112  1000113  1000114  1000115  1000116  1000117   25
342115030118  1000203  1000204   250205   250206   250207   750208   750209  100
342115040210   250211   500212   500213   500214   500215   500216   500217   25
342115050218   250304   250305   250306   250307   600308   250309  1000310   25
342115060311   250312   250313   500314   250315   500316  1000317  1000318   25
342115070405   250406   250407  1000408   250409  1000410   250411   350412   25
342115080413   500414   750415   500416  1000417  1000418   250506   250507  100
342115090508   250509  1000510   250511   500512   500513   500514   500515   50
342115100516  1000517  1000518   250607   250608   250609  1000610   250611   50
342115110612   500613   500614   500615   500616   450617   850618   250708   25
342115120709  1000710  1000711   500712   500713   500714   500715   500716   85
342115130717   250718  1000809   750810   250811   500812   500813   500814   50
342115140815   500816   250817  1000818   350910  1000911  1000912  1000913  100
342115150914  1000915  1000916   250917  1000918  1001011   501012   501013   50
342115161014   501015   501016   751017  1001018   251112   501113   501114   50
342115171115   501116   751117   851118   251213   501214   501215   501216   75
342115181217   851218   501314   501315   501316   851317   851318   501415   50
342115191416   751417   851418   501516   501517   751518   501617   851618   75
342115201718  100
3421152113999999111 5 68815 151622252222313 81524 19999999999999999341
342116010102   750103  1250104  1250105  1250106  1250107  1000108  1250109  100
342116020110  1250111  1250112  1250113  1500114  1250115  1500116  1000117   75
342116030118   750203  1250204  1250205  1250206  1250207  1000208  1250209  100
342116040210  1250211  1250212  1000213  1500214  1250215  1500216  1000217  100
342116050218  1000304   500305   500306   500307  1500308  1000309  1500310   50
342116060311  1000312   750313  2000314  1000315  1500316   250317   750318   75
342116070405   250406   500407  1500408  1000409  1500410   500411   500412   75
342116080413  1000414  1000415  1000416  1500417   750418   600506   250507  100
342116090508   750509  1500510   750511  1000512  1000513  1000514  1000515  100
342116100516  2000517  1500518  1000607  1500608   750609  1500610   750611   75
342116110612  1000613   750614  1000615  1000616  2000617  1500618  1000708  200
342116120709  1000710  1250711  1500712  1000713  1750714  1500715  1750716  200
342116130717   750718  1000809  1500810   750811  1000812  1000813  1500814  100
342116140815  1000816  1250817  1500818  1250910  1500911  2000912  1500913  300
342116150914  1500915  2000916   750917  1000918  1251011  1001012  1001013  100
342116161014  1001015  1001016   751017   751018   501112  1251113  1001114  125
342116171115   501116  3001117  2501118  1001213  1501214   751215  1501216  150
342116181217  1501218   751314  1501315  1001316  3001317  2501318  1501415  150
342116191416  2001417  1501418  1001516  2501517  2001518  1001617  1001618  125
342116201718  100
3421162111149999112 5 48813 231164615523111 82130 4 81524 2 81524 1421
342117010102    00103    00104    00105    00106    00107    00108  1000109   50
342117020110    00111   500112   500113   500114    00115   500116   500117   50
342117030118    00203    00204    00205    00206    00207    00208    00209    0
342117040210    00211   500212   500213   500214    00215   500216   500217   50
342117050218    00304    00305    00306    00307    00308    00309    00310    0
342117060311   500312   500313   500314    00315   500316   500317   500318    0
342117070405    00406    00407    00408    00409    00410    00411   500412   50
342117080413   500414    00415   500416   500417   500418    00506    00507    0
342117090508    00509    00510    00511   500512   500513   500514    00515   50
342117100516  1000517  1000518    00607    00608    00609    00610    00611   50
342117110612   500613   500614   250615   500616   500617   500618  1000708    0
342117120709    00710    00711   500712   500713   500714    00715   500716   50
342117130717   500718    00809   500810   500811   500812   500813   500814    0
342117140815   500816   500817   500818    00910    00911   500912   500913   50
342117150914    00915   500916   500917   500918    01011   501012   501013   50
342117161014    01015   501016   501017   501018    01112   501113   501114   50
342117171115   501116   501117   501118   501213   501214    01215   501216   50
342117181217   501218   501314  1001315   501316   501317   501318  1001415  100
342117191416  1001417  1001418    01516   501517   501518  1001617   501618  100
342117201718  100
34211721 2999999115 5 68815 221611161233333 82130 29999999999999999312
342118010102    00103  2000104  1000105  1000106  1000107    00108  2000109  100
342118020110  1000111  1000112  2000113  2000114  2000115  2000116    00117  100
342118030118    00203  1000204  1000205  1000206  1000207    00208  2000209  100
342118040210    00211    00212  2000213  2000214  1000215  2000216  1000217  100
342118050218  1000304    00305    00306    00307  2000308    00309  2000310    0
342118060311    00312  1000313    00314    00315    00316    00317  1000318  100
342118070405    00406    00407  1000408    00409  2000410    00411    00412  100
342118080413    00414    00415    00416    00417  1000418    00506    00507  100
342118090508    00509  2000510    00511    00512    00513    00514    00515    0
342118100516    00517  1000518  1000607  2000608    00609  2000610    00611    0
342118110612    00613    00614    00615    00616    00617    00618    00708  200
342118120709  1000710  1000711  1000712  2000713  2000714  1000715  2000716    0
342118130717  2000718    00809  1000810    00811    00812    00813    00814    0
342118140815    00816  1000817  1000818  2000910  1000911  2000912  2000913  200
342118150914  2000915  2000916  1000917  1000918  1001011    01012    01013  100
342118161014    01015    01016    01017  1001018    01112  1001113  1001114    0
342118171115    01116  1001117  2001118    01213    01214  1001215  1001216  100
342118181217  2001218  2001314  2001315  2001316  2001317  1001318  2001415    0
342118191416  1001417  2001418    01516  1001517  2001518  2001617  2001618    0
342118201718  200
34211821 1 61517113 5 68810 241211361123322 82029 19999999999999999342
342119010102   200103  1000104  1000105  1000106  1000107   200108  1000109   50
342119020110   800111   500112   500113  1000114   500115   800116   500117   10
342119030118   500203   200204    00205    00206    00207    00208   400209  100
342119040210  1000211   100212   500213   200214   800215  1000216  1000217  100
342119050218    00304    00305    00306    00307    00308   400309    00310    0
342119060311  1000312  1000313   600314   600315   200316   100317   100318   10
342119070405    00406    00407    00408   400409    00410    00411  1000412  100
342119080413   600414   600415   200416   100417   100418    00506    00507    0
342119090508   400509  1000510    00511   500512   500513   500514   500515   20
342119100516   400517   400518    00607    00608   400609  1000610  1000611   50
342119110612   500613   500614   500615   500616   500617   500618    00708   40
342119120709    00710   400711  1000712  1000713  1000714  1000715  1000716   40
342119130717   200718   200809    00810    00811  1000812  1000813  1000814  100
342119140815   200816   200817   400818    00910  1000911  1000912  1000913  100
342119150914   200915   200916   200917   200918    01011   201012   201013   20
342119161014   501015    01016    01017    01018    01112   801113   801114   80
342119171115   801116   801117   801118   801213   801214   801215   801216   80
342119181217  1001218   801314   801315   801316   801317   801318   401415   80
342119191416   801417   801418  1001516   201517   201518   201617   201618   20
342119201718   20
3421192112999999114 5 78812 301521254233312 1 3 5 4 1 3 5 2 1 2 4 1242
342120010102   190103    30104    30105    40106    50107    40108    30109    4
342120020110    30111    40112    40113    30114   160115   180116   190117   23
342120030118   260203   250204   290205    10206    50207    60208    90209    1
342120040210    30211    90212    40213    60214    60215   160216    40217   23
342120050218    00304   190305   280306   360307   940308   380309   260310   17
342120060311   190312   390313   460314   730315    40316    60317    90318   15
342120070405   250406   190407   230408   640409   930410    40411    20412    1
342120080413    30414   190415   630416   370417   350418   420506   160507   31
342120090508   160509    90510   160511    90512    60513    30514    40515    9
